127.0.0.1 - - [17/Dec/2018:22:10:02 +0000] "GET /2018/12/17/hello-world/ HTTP/1.0" 200 17498 "http://practicesite.local/2018/12/17/hello-world/" "WordPress/5.0.1; http://practicesite.local"
127.0.0.1 - - [17/Dec/2018:22:10:05 +0000] "POST /wp-cron.php?doing_wp_cron=1545084604.2182040214538574218750 HTTP/1.0" 499 0 "http://practicesite.local/wp-cron.php?doing_wp_cron=1545084604.2182040214538574218750" "WordPress/5.0.1; http://practicesite.local"
127.0.0.1 - - [17/Dec/2018:22:14:35 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0.1 HTTP/1.0" 200 201412 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:35 +0000] "POST /wp-cron.php?doing_wp_cron=1545084875.5731549263000488281250 HTTP/1.0" 200 0 "http://practicesite.local/wp-cron.php?doing_wp_cron=1545084875.5731549263000488281250" "WordPress/5.0.1; http://practicesite.local"
127.0.0.1 - - [17/Dec/2018:22:14:35 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=4c8e8ee67f&1545084885727 HTTP/1.0" 200 1114 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:35 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=4c8e8ee67f&1545084886036 HTTP/1.0" 200 572 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:35 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=4c8e8ee67f&1545084886127 HTTP/1.0" 200 1 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 70 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:39 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 803 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:47 +0000] "GET /local-adminer-7SKNkPwXF.php?username=&db=local HTTP/1.0" 200 29560 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:47 +0000] "GET /local-adminer-7SKNkPwXF.php?username=&db=local&script=db HTTP/1.0" 200 3627 "http://practicesite.local/local-adminer-7SKNkPwXF.php?username=&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:53 +0000] "GET /wp-admin/index.php HTTP/1.0" 200 56523 "http://practicesite.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:53 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.0.1 HTTP/1.0" 200 109068 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:53 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0.1 HTTP/1.0" 200 201412 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:53 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.0.1 HTTP/1.0" 200 337340 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:54 +0000] "GET / HTTP/1.0" 200 18324 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:14:59 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:15:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:16:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:17:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:18:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:19:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:20:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:21:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:06 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43319 "http://practicesite.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:06 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.1 HTTP/1.0" 200 157349 "http://practicesite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:22 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=twentysixteen&_wpnonce=92c9b8ad0a HTTP/1.0" 302 0 "http://practicesite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:22 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44298 "http://practicesite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:44 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 36029 "http://practicesite.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:44 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,jquery-ui-core,thickbox,plugin-install,svg-painter&ver=5.0.1 HTTP/1.0" 200 102774 "http://practicesite.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:45 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:57 +0000] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 74795 "http://practicesite.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:58 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,thickbox,plugin-install,underscore,wp-util,wp-a11y,updates,svg-painter&ver=5.0.1 HTTP/1.0" 200 102774 "http://practicesite.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:22:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/plugin-install.php?s=hello&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 499 0 "http://practicesite.local/wp-admin/plugin-install.php?s=hello&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/plugin-install.php?s=hello+&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 499 0 "http://practicesite.local/wp-admin/plugin-install.php?s=hello+&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:05 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/plugin-install.php?s=hello+dolly&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:07 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 81790 "http://practicesite.local/wp-admin/plugin-install.php?s=hello+dolly&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 225 "http://practicesite.local/wp-admin/plugin-install.php?s=hello+dolly&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:24 +0000] "GET /wp-admin/plugins.php?_wpnonce=017d549b0a&action=activate&plugin=hello-dolly/hello.php HTTP/1.0" 302 0 "http://practicesite.local/wp-admin/plugin-install.php?s=hello+dolly&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:24 +0000] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 200 39423 "http://practicesite.local/wp-admin/plugin-install.php?s=hello+dolly&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:23:26 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:24:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://practicesite.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:24:55 +0000] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 75231 "http://practicesite.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:24:56 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://practicesite.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:25:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 225 "http://practicesite.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [17/Dec/2018:22:25:18 +0000] "GET /wp-admin/plugins.php?_wpnonce=33c0b334e0&action=activate&plugin=akismet/akismet.php HTTP/1.0" 302 0 "http://practicesite.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
